col1,col2,col3,col4,col5
94457,9.83,-3624,98,0
83866,9.83,-3624,98,0
54094,9.83,-3624,98,0
33407,9.83,-3624,98,0
13656,9.83,-3624,98,0
46224,9.83,-3624,98,0
51109,9.83,-3624,98,0
46752,9.83,-3624,98,0
46973,9.83,-3624,98,0
2016,9.83,-3624,98,0
99036,9.83,-3624,98,0
64648,9.83,-3624,98,0
21447,9.83,-3624,98,0
20193,9.83,-3624,98,0
91653,9.83,-3624,98,0
61659,9.83,-3624,98,0
76806,9.83,-3624,98,0
50789,9.83,-3624,98,0
34469,9.83,-3624,98,0
96531,9.83,-3624,98,0
35764,9.83,-3624,98,0
6558,9.83,-3624,98,0
86714,9.83,-3624,98,0
825,9.83,-3624,98,0
76875,9.83,-3624,98,0
61847,9.83,-3624,98,0
95664,9.83,-3624,98,0
79759,9.83,-3624,98,0
9769,9.83,-3624,98,0
92711,9.83,-3624,98,0
91275,9.83,-3624,98,0
45174,9.83,-3624,98,0
74681,9.83,-3624,98,0
64942,9.83,-3624,98,0
94042,9.83,-3624,98,0
22178,9.83,-3624,98,0
96398,9.83,-3624,98,0
24181,9.83,-3624,98,0
65906,9.83,-3624,98,0
12815,9.83,-3624,98,0
35965,9.83,-3624,98,0
49795,9.83,-3624,98,0
12888,9.83,-3624,98,0
38692,9.83,-3624,98,0
39694,9.83,-3624,98,0
78034,9.83,-3624,98,0
99719,9.83,-3624,98,0
15078,9.83,-3624,98,0
24807,9.83,-3624,98,0
71967,9.83,-3624,98,0
72253,9.83,-3624,98,0
4168,9.83,-3624,98,0
26812,9.83,-3624,98,0
30199,9.83,-3624,98,0
40799,9.83,-3624,98,0
93865,9.83,-3624,98,0
65306,9.83,-3624,98,0
68511,9.83,-3624,98,0
76506,9.83,-3624,98,0
87114,9.83,-3624,98,0
63026,9.83,-3624,98,0
76360,9.83,-3624,98,0
20305,9.83,-3624,98,0
75187,9.83,-3624,98,0
42994,9.83,-3624,98,0
85414,9.83,-3624,98,0
96228,9.83,-3624,98,0
75497,9.83,-3624,98,0
34773,9.83,-3624,98,0
62255,9.83,-3624,98,0
37370,9.83,-3624,98,0
98007,9.83,-3624,98,0
14791,9.83,-3624,98,0
18503,9.83,-3624,98,0
9725,9.83,-3624,98,0
74224,9.83,-3624,98,0
81875,9.83,-3624,98,0
95524,9.83,-3624,98,0
59762,9.83,-3624,98,0
90178,9.83,-3624,98,0
40844,9.83,-3624,98,0
85473,9.83,-3624,98,0
68714,9.83,-3624,98,0
15637,9.83,-3624,98,0
8757,9.83,-3624,98,0
91384,9.83,-3624,98,0
87691,9.83,-3624,98,0
75759,9.83,-3624,98,0
20954,9.83,-3624,98,0
75528,9.83,-3624,98,0
12163,9.83,-3624,98,0
60817,9.83,-3624,98,0
5179,9.83,-3624,98,0
47983,9.83,-3624,98,0
38109,9.83,-3624,98,0
78268,9.83,-3624,98,0
24777,9.83,-3624,98,0
57622,9.83,-3624,98,0
10114,9.83,-3624,98,0
16582,9.83,-3624,98,0
66668,9.83,-3624,98,0
65653,9.83,-3624,98,0
81780,9.83,-3624,98,0
19855,9.83,-3624,98,0
7897,9.83,-3624,98,0
79660,9.83,-3624,98,0
34281,9.83,-3624,98,0
27543,9.83,-3624,98,0
99643,9.83,-3624,98,0
61355,9.83,-3624,98,0
39190,9.83,-3624,98,0
31366,9.83,-3624,98,0
1468,9.83,-3624,98,0
68379,9.83,-3624,98,0
69142,9.83,-3624,98,0
15569,9.83,-3624,98,0
30422,9.83,-3624,98,0
74901,9.83,-3624,98,0
86076,9.83,-3624,98,0
95304,9.83,-3624,98,0
24937,9.83,-3624,98,0
8052,9.83,-3624,98,0
64652,9.83,-3624,98,0
44482,9.83,-3624,98,0
48619,9.83,-3624,98,0
18223,9.83,-3624,98,0
90837,9.83,-3624,98,0
87859,9.83,-3624,98,0
39906,9.83,-3624,98,0
61143,9.83,-3624,98,0
30954,9.83,-3624,98,0
65337,9.83,-3624,98,0
91709,9.83,-3624,98,0
34782,9.83,-3624,98,0
34832,9.83,-3624,98,0
57665,9.83,-3624,98,0
32959,9.83,-3624,98,0
2825,9.83,-3624,98,0
82838,9.83,-3624,98,0
52571,9.83,-3624,98,0
65265,9.83,-3624,98,0
12187,9.83,-3624,98,0
1989,9.83,-3624,98,0
18514,9.83,-3624,98,0
11309,9.83,-3624,98,0
95744,9.83,-3624,98,0
14748,9.83,-3624,98,0
88569,9.83,-3624,98,0
2364,9.83,-3624,98,0
66183,9.83,-3624,98,0
52773,9.83,-3624,98,0
75,9.83,-3624,98,0
7038,9.83,-3624,98,0
75971,9.83,-3624,98,0
47069,9.83,-3624,98,0
45277,9.83,-3624,98,0
15371,9.83,-3624,98,0
17299,9.83,-3624,98,0
8027,9.83,-3624,98,0
96419,9.83,-3624,98,0
51839,9.83,-3624,98,0
16439,9.83,-3624,98,0
29611,9.83,-3624,98,0
20455,9.83,-3624,98,0
6588,9.83,-3624,98,0
7096,9.83,-3624,98,0
98322,9.83,-3624,98,0
69255,9.83,-3624,98,0
84183,9.83,-3624,98,0
45774,9.83,-3624,98,0
41560,9.83,-3624,98,0
55,9.83,-3624,98,0
95724,9.83,-3624,98,0
76060,9.83,-3624,98,0
51918,9.83,-3624,98,0
24198,9.83,-3624,98,0
88331,9.83,-3624,98,0
93583,9.83,-3624,98,0
12865,9.83,-3624,98,0
856,9.83,-3624,98,0
72163,9.83,-3624,98,0
87610,9.83,-3624,98,0
51693,9.83,-3624,98,0
1837,9.83,-3624,98,0
10041,9.83,-3624,98,0
47988,9.83,-3624,98,0
89950,9.83,-3624,98,0
68036,9.83,-3624,98,0
47310,9.83,-3624,98,0
82677,9.83,-3624,98,0
27160,9.83,-3624,98,0
98924,9.83,-3624,98,0
46509,9.83,-3624,98,0
18112,9.83,-3624,98,0
47858,9.83,-3624,98,0
42631,9.83,-3624,98,0
28067,9.83,-3624,98,0
36221,9.83,-3624,98,0
7872,9.83,-3624,98,0
70854,9.83,-3624,98,0
76408,9.83,-3624,98,0
85796,9.83,-3624,98,0
27387,9.83,-3624,98,0
25337,9.83,-3624,98,0
10276,9.83,-3624,98,0
2193,9.83,-3624,98,0
26313,9.83,-3624,98,0
85141,9.83,-3624,98,0
14653,9.83,-3624,98,0
8033,9.83,-3624,98,0
36879,9.83,-3624,98,0
85673,9.83,-3624,98,0
54492,9.83,-3624,98,0
60755,9.83,-3624,98,0
42998,9.83,-3624,98,0
85810,9.83,-3624,98,0
96589,9.83,-3624,98,0
70908,9.83,-3624,98,0
29286,9.83,-3624,98,0
50647,9.83,-3624,98,0
42513,9.83,-3624,98,0
81398,9.83,-3624,98,0
39039,9.83,-3624,98,0
33110,9.83,-3624,98,0
92095,9.83,-3624,98,0
94242,9.83,-3624,98,0
9064,9.83,-3624,98,0
34365,9.83,-3624,98,0
83266,9.83,-3624,98,0
43326,9.83,-3624,98,0
37877,9.83,-3624,98,0
94146,9.83,-3624,98,0
44667,9.83,-3624,98,0
54941,9.83,-3624,98,0
58696,9.83,-3624,98,0
5947,9.83,-3624,98,0
18936,9.83,-3624,98,0
34251,9.83,-3624,98,0
86180,9.83,-3624,98,0
43995,9.83,-3624,98,0
84417,9.83,-3624,98,0
1596,9.83,-3624,98,0
40402,9.83,-3624,98,0
68633,9.83,-3624,98,0
62924,9.83,-3624,98,0
34256,9.83,-3624,98,0
23063,9.83,-3624,98,0
10627,9.83,-3624,98,0
55181,9.83,-3624,98,0
59977,9.83,-3624,98,0
73516,9.83,-3624,98,0
60043,9.83,-3624,98,0
95440,9.83,-3624,98,0
45142,9.83,-3624,98,0
23676,9.83,-3624,98,0
20984,9.83,-3624,98,0
27951,9.83,-3624,98,0
5665,9.83,-3624,98,0
63133,9.83,-3624,98,0
84634,9.83,-3624,98,0
74428,9.83,-3624,98,0
18510,9.83,-3624,98,0
63938,9.83,-3624,98,0
60974,9.83,-3624,98,0
41887,9.83,-3624,98,0
8394,9.83,-3624,98,0
24069,9.83,-3624,98,0
82154,9.83,-3624,98,0
21244,9.83,-3624,98,0
84311,9.83,-3624,98,0
49380,9.83,-3624,98,0
26337,9.83,-3624,98,0
20722,9.83,-3624,98,0
34362,9.83,-3624,98,0
20811,9.83,-3624,98,0
93272,9.83,-3624,98,0
34931,9.83,-3624,98,0
10446,9.83,-3624,98,0
63923,9.83,-3624,98,0
71040,9.83,-3624,98,0
34766,9.83,-3624,98,0
19407,9.83,-3624,98,0
55661,9.83,-3624,98,0
39451,9.83,-3624,98,0
85964,9.83,-3624,98,0
10949,9.83,-3624,98,0
53390,9.83,-3624,98,0
60101,9.83,-3624,98,0
78291,9.83,-3624,98,0
15969,9.83,-3624,98,0
74713,9.83,-3624,98,0
65619,9.83,-3624,98,0
17506,9.83,-3624,98,0
47565,9.83,-3624,98,0
91561,9.83,-3624,98,0
51962,9.83,-3624,98,0
20444,9.83,-3624,98,0
79314,9.83,-3624,98,0
35067,9.83,-3624,98,0
2196,9.83,-3624,98,0
17762,9.83,-3624,98,0
4408,9.83,-3624,98,0
30768,9.83,-3624,98,0
85605,9.83,-3624,98,0
9647,9.83,-3624,98,0
52639,9.83,-3624,98,0
79384,9.83,-3624,98,0
85378,9.83,-3624,98,0
55152,9.83,-3624,98,0
57528,9.83,-3624,98,0
28352,9.83,-3624,98,0
43615,9.83,-3624,98,0
39898,9.83,-3624,98,0
23655,9.83,-3624,98,0
86332,9.83,-3624,98,0
64022,9.83,-3624,98,0
61744,9.83,-3624,98,0
93469,9.83,-3624,98,0
38555,9.83,-3624,98,0
18203,9.83,-3624,98,0
35854,9.83,-3624,98,0
41195,9.83,-3624,98,0
42747,9.83,-3624,98,0
11831,9.83,-3624,98,0
51913,9.83,-3624,98,0
25971,9.83,-3624,98,0
31563,9.83,-3624,98,0
82861,9.83,-3624,98,0
1185,9.83,-3624,98,0
72979,9.83,-3624,98,0
4028,9.83,-3624,98,0
80627,9.83,-3624,98,0
70078,9.83,-3624,98,0
25430,9.83,-3624,98,0
36929,9.83,-3624,98,0
75111,9.83,-3624,98,0
97463,9.83,-3624,98,0
97613,9.83,-3624,98,0
58466,9.83,-3624,98,0
22672,9.83,-3624,98,0
84872,9.83,-3624,98,0
92440,9.83,-3624,98,0
5621,9.83,-3624,98,0
4791,9.83,-3624,98,0
86963,9.83,-3624,98,0
56398,9.83,-3624,98,0
21027,9.83,-3624,98,0
97018,9.83,-3624,98,0
49630,9.83,-3624,98,0
8777,9.83,-3624,98,0
3619,9.83,-3624,98,0
42018,9.83,-3624,98,0
6478,9.83,-3624,98,0
4869,9.83,-3624,98,0
8897,9.83,-3624,98,0
75228,9.83,-3624,98,0
31438,9.83,-3624,98,0
80420,9.83,-3624,98,0
43783,9.83,-3624,98,0
91052,9.83,-3624,98,0
76835,9.83,-3624,98,0
23540,9.83,-3624,98,0
71069,9.83,-3624,98,0
94852,9.83,-3624,98,0
23760,9.83,-3624,98,0
58049,9.83,-3624,98,0
23363,9.83,-3624,98,0
63443,9.83,-3624,98,0
52083,9.83,-3624,98,0
653,9.83,-3624,98,0
16074,9.83,-3624,98,0
37787,9.83,-3624,98,0
90477,9.83,-3624,98,0
75739,9.83,-3624,98,0
12729,9.83,-3624,98,0
4135,9.83,-3624,98,0
3562,9.83,-3624,98,0
48658,9.83,-3624,98,0
31798,9.83,-3624,98,0
29899,9.83,-3624,98,0
6556,9.83,-3624,98,0
48380,9.83,-3624,98,0
93038,9.83,-3624,98,0
98325,9.83,-3624,98,0
84454,9.83,-3624,98,0
82581,9.83,-3624,98,0
78219,9.83,-3624,98,0
81720,9.83,-3624,98,0
63136,9.83,-3624,98,0
54229,9.83,-3624,98,0
62898,9.83,-3624,98,0
68317,9.83,-3624,98,0
34578,9.83,-3624,98,0
64595,9.83,-3624,98,0
62822,9.83,-3624,98,0
20858,9.83,-3624,98,0
67594,9.83,-3624,98,0
7921,9.83,-3624,98,0
46303,9.83,-3624,98,0
48638,9.83,-3624,98,0
17537,9.83,-3624,98,0
96162,9.83,-3624,98,0
83488,9.83,-3624,98,0
57281,9.83,-3624,98,0
51442,9.83,-3624,98,0
34058,9.83,-3624,98,0
19037,9.83,-3624,98,0
7931,9.83,-3624,98,0
43458,9.83,-3624,98,0
17307,9.83,-3624,98,0
46522,9.83,-3624,98,0
51864,9.83,-3624,98,0
92381,9.83,-3624,98,0
64855,9.83,-3624,98,0
89803,9.83,-3624,98,0
53866,9.83,-3624,98,0
52486,9.83,-3624,98,0
98710,9.83,-3624,98,0
43904,9.83,-3624,98,0
2472,9.83,-3624,98,0
97215,9.83,-3624,98,0
42940,9.83,-3624,98,0
31966,9.83,-3624,98,0
10421,9.83,-3624,98,0
3077,9.83,-3624,98,0
55653,9.83,-3624,98,0
57146,9.83,-3624,98,0
71100,9.83,-3624,98,0
96671,9.83,-3624,98,0
88541,9.83,-3624,98,0
13878,9.83,-3624,98,0
81225,9.83,-3624,98,0
83306,9.83,-3624,98,0
30608,9.83,-3624,98,0
27426,9.83,-3624,98,0
21747,9.83,-3624,98,0
82985,9.83,-3624,98,0
95708,9.83,-3624,98,0
30935,9.83,-3624,98,0
26592,9.83,-3624,98,0
32496,9.83,-3624,98,0
51133,9.83,-3624,98,0
73526,9.83,-3624,98,0
65691,9.83,-3624,98,0
38377,9.83,-3624,98,0
69208,9.83,-3624,98,0
51210,9.83,-3624,98,0
19736,9.83,-3624,98,0
9290,9.83,-3624,98,0
65947,9.83,-3624,98,0
19354,9.83,-3624,98,0
26258,9.83,-3624,98,0
52605,9.83,-3624,98,0
34340,9.83,-3624,98,0
37560,9.83,-3624,98,0
32370,9.83,-3624,98,0
16592,9.83,-3624,98,0
42814,9.83,-3624,98,0
10381,9.83,-3624,98,0
76405,9.83,-3624,98,0
31476,9.83,-3624,98,0
5423,9.83,-3624,98,0
19777,9.83,-3624,98,0
68326,9.83,-3624,98,0
10712,9.83,-3624,98,0
49729,9.83,-3624,98,0
89283,9.83,-3624,98,0
89864,9.83,-3624,98,0
62719,9.83,-3624,98,0
41129,9.83,-3624,98,0
51146,9.83,-3624,98,0
23334,9.83,-3624,98,0
65892,9.83,-3624,98,0
74675,9.83,-3624,98,0
19707,9.83,-3624,98,0
25962,9.83,-3624,98,0
93868,9.83,-3624,98,0
14468,9.83,-3624,98,0
94770,9.83,-3624,98,0
10304,9.83,-3624,98,0
26621,9.83,-3624,98,0
18950,9.83,-3624,98,0
69413,9.83,-3624,98,0
23592,9.83,-3624,98,0
90279,9.83,-3624,98,0
25910,9.83,-3624,98,0
51059,9.83,-3624,98,0
31477,9.83,-3624,98,0
26750,9.83,-3624,98,0
44317,9.83,-3624,98,0
77346,9.83,-3624,98,0
8984,9.83,-3624,98,0
81134,9.83,-3624,98,0
47952,9.83,-3624,98,0
30951,9.83,-3624,98,0
20969,9.83,-3624,98,0
4209,9.83,-3624,98,0
97047,9.83,-3624,98,0
58441,9.83,-3624,98,0
55619,9.83,-3624,98,0
14841,9.83,-3624,98,0
36917,9.83,-3624,98,0
95585,9.83,-3624,98,0
68576,9.83,-3624,98,0
15475,9.83,-3624,98,0
41914,9.83,-3624,98,0
88131,9.83,-3624,98,0
23341,9.83,-3624,98,0
99273,9.83,-3624,98,0
76394,9.83,-3624,98,0
63972,9.83,-3624,98,0
81468,9.83,-3624,98,0
52557,9.83,-3624,98,0
50007,9.83,-3624,98,0
58824,9.83,-3624,98,0
16441,9.83,-3624,98,0
90288,9.83,-3624,98,0
67799,9.83,-3624,98,0
66212,9.83,-3624,98,0
17078,9.83,-3624,98,0
50026,9.83,-3624,98,0
84177,9.83,-3624,98,0
42803,9.83,-3624,98,0
198,9.83,-3624,98,0
26019,9.83,-3624,98,0
91395,9.83,-3624,98,0
8818,9.83,-3624,98,0
76795,9.83,-3624,98,0
25327,9.83,-3624,98,0
94156,9.83,-3624,98,0
24502,9.83,-3624,98,0
34747,9.83,-3624,98,0
85739,9.83,-3624,98,0
97605,9.83,-3624,98,0
37309,9.83,-3624,98,0
14255,9.83,-3624,98,0
18110,9.83,-3624,98,0
77390,9.83,-3624,98,0
37017,9.83,-3624,98,0
99253,9.83,-3624,98,0
49501,9.83,-3624,98,0
35,9.83,-3624,98,0
24801,9.83,-3624,98,0
70810,9.83,-3624,98,0
34738,9.83,-3624,98,0
80239,9.83,-3624,98,0
71865,9.83,-3624,98,0
11846,9.83,-3624,98,0
91810,9.83,-3624,98,0
63590,9.83,-3624,98,0
36213,9.83,-3624,98,0
17680,9.83,-3624,98,0
91637,9.83,-3624,98,0
47960,9.83,-3624,98,0
10221,9.83,-3624,98,0
85185,9.83,-3624,98,0
87491,9.83,-3624,98,0
78961,9.83,-3624,98,0
70023,9.83,-3624,98,0
47768,9.83,-3624,98,0
24411,9.83,-3624,98,0
47371,9.83,-3624,98,0
44333,9.83,-3624,98,0
54624,9.83,-3624,98,0
74872,9.83,-3624,98,0
7632,9.83,-3624,98,0
55222,9.83,-3624,98,0
94724,9.83,-3624,98,0
7017,9.83,-3624,98,0
64329,9.83,-3624,98,0
75561,9.83,-3624,98,0
65302,9.83,-3624,98,0
85282,9.83,-3624,98,0
42042,9.83,-3624,98,0
2811,9.83,-3624,98,0
90305,9.83,-3624,98,0
58121,9.83,-3624,98,0
77519,9.83,-3624,98,0
22058,9.83,-3624,98,0
14216,9.83,-3624,98,0
43402,9.83,-3624,98,0
75246,9.83,-3624,98,0
54754,9.83,-3624,98,0
745,9.83,-3624,98,0
66522,9.83,-3624,98,0
29609,9.83,-3624,98,0
49444,9.83,-3624,98,0
26475,9.83,-3624,98,0
24944,9.83,-3624,98,0
94672,9.83,-3624,98,0
20596,9.83,-3624,98,0
64007,9.83,-3624,98,0
79711,9.83,-3624,98,0
30096,9.83,-3624,98,0
49142,9.83,-3624,98,0
63463,9.83,-3624,98,0
82806,9.83,-3624,98,0
43118,9.83,-3624,98,0
25946,9.83,-3624,98,0
89937,9.83,-3624,98,0
53777,9.83,-3624,98,0
50665,9.83,-3624,98,0
65172,9.83,-3624,98,0
61523,9.83,-3624,98,0
80326,9.83,-3624,98,0
92683,9.83,-3624,98,0
59382,9.83,-3624,98,0
63850,9.83,-3624,98,0
61639,9.83,-3624,98,0
56708,9.83,-3624,98,0
7829,9.83,-3624,98,0
22266,9.83,-3624,98,0
53556,9.83,-3624,98,0
30983,9.83,-3624,98,0
27727,9.83,-3624,98,0
3946,9.83,-3624,98,0
95343,9.83,-3624,98,0
24215,9.83,-3624,98,0
93824,9.83,-3624,98,0
24587,9.83,-3624,98,0
62439,9.83,-3624,98,0
13394,9.83,-3624,98,0
2198,9.83,-3624,98,0
7074,9.83,-3624,98,0
88242,9.83,-3624,98,0
29843,9.83,-3624,98,0
40827,9.83,-3624,98,0
92703,9.83,-3624,98,0
32269,9.83,-3624,98,0
92100,9.83,-3624,98,0
25634,9.83,-3624,98,0
72148,9.83,-3624,98,0
4968,9.83,-3624,98,0
7609,9.83,-3624,98,0
68399,9.83,-3624,98,0
70772,9.83,-3624,98,0
27876,9.83,-3624,98,0
27757,9.83,-3624,98,0
41626,9.83,-3624,98,0
75100,9.83,-3624,98,0
20180,9.83,-3624,98,0
91541,9.83,-3624,98,0
93926,9.83,-3624,98,0
22558,9.83,-3624,98,0
61152,9.83,-3624,98,0
24631,9.83,-3624,98,0
22385,9.83,-3624,98,0
40567,9.83,-3624,98,0
21062,9.83,-3624,98,0
74547,9.83,-3624,98,0
16727,9.83,-3624,98,0
46519,9.83,-3624,98,0
16537,9.83,-3624,98,0
24603,9.83,-3624,98,0
35922,9.83,-3624,98,0
9566,9.83,-3624,98,0
86875,9.83,-3624,98,0
20160,9.83,-3624,98,0
323,9.83,-3624,98,0
58806,9.83,-3624,98,0
58190,9.83,-3624,98,0
39731,9.83,-3624,98,0
53512,9.83,-3624,98,0
75787,9.83,-3624,98,0
98994,9.83,-3624,98,0
42771,9.83,-3624,98,0
48408,9.83,-3624,98,0
94628,9.83,-3624,98,0
13293,9.83,-3624,98,0
94443,9.83,-3624,98,0
93198,9.83,-3624,98,0
8949,9.83,-3624,98,0
63607,9.83,-3624,98,0
5492,9.83,-3624,98,0
7255,9.83,-3624,98,0
43508,9.83,-3624,98,0
9872,9.83,-3624,98,0
74982,9.83,-3624,98,0
49521,9.83,-3624,98,0
82264,9.83,-3624,98,0
8569,9.83,-3624,98,0
99158,9.83,-3624,98,0
12294,9.83,-3624,98,0
31444,9.83,-3624,98,0
62789,9.83,-3624,98,0
6514,9.83,-3624,98,0
23482,9.83,-3624,98,0
88627,9.83,-3624,98,0
78083,9.83,-3624,98,0
20269,9.83,-3624,98,0
44077,9.83,-3624,98,0
49564,9.83,-3624,98,0
91412,9.83,-3624,98,0
82178,9.83,-3624,98,0
26350,9.83,-3624,98,0
79756,9.83,-3624,98,0
57628,9.83,-3624,98,0
91644,9.83,-3624,98,0
7956,9.83,-3624,98,0
4134,9.83,-3624,98,0
3873,9.83,-3624,98,0
99019,9.83,-3624,98,0
908,9.83,-3624,98,0
71605,9.83,-3624,98,0
17028,9.83,-3624,98,0
72647,9.83,-3624,98,0
28890,9.83,-3624,98,0
83635,9.83,-3624,98,0
20373,9.83,-3624,98,0
4366,9.83,-3624,98,0
88893,9.83,-3624,98,0
99914,9.83,-3624,98,0
30628,9.83,-3624,98,0
8545,9.83,-3624,98,0
34209,9.83,-3624,98,0
96322,9.83,-3624,98,0
21645,9.83,-3624,98,0
9468,9.83,-3624,98,0
90807,9.83,-3624,98,0
84888,9.83,-3624,98,0
49562,9.83,-3624,98,0
83697,9.83,-3624,98,0
57746,9.83,-3624,98,0
36270,9.83,-3624,98,0
44728,9.83,-3624,98,0
82480,9.83,-3624,98,0
20612,9.83,-3624,98,0
3556,9.83,-3624,98,0
65032,9.83,-3624,98,0
30248,9.83,-3624,98,0
84920,9.83,-3624,98,0
15736,9.83,-3624,98,0
32473,9.83,-3624,98,0
20952,9.83,-3624,98,0
67731,9.83,-3624,98,0
60633,9.83,-3624,98,0
17382,9.83,-3624,98,0
30028,9.83,-3624,98,0
4692,9.83,-3624,98,0
27512,9.83,-3624,98,0
23361,9.83,-3624,98,0
76088,9.83,-3624,98,0
19101,9.83,-3624,98,0
39597,9.83,-3624,98,0
75466,9.83,-3624,98,0
80102,9.83,-3624,98,0
32790,9.83,-3624,98,0
97510,9.83,-3624,98,0
60497,9.83,-3624,98,0
51773,9.83,-3624,98,0
23299,9.83,-3624,98,0
42115,9.83,-3624,98,0
75319,9.83,-3624,98,0
81223,9.83,-3624,98,0
85330,9.83,-3624,98,0
51870,9.83,-3624,98,0
53288,9.83,-3624,98,0
5024,9.83,-3624,98,0
80189,9.83,-3624,98,0
88389,9.83,-3624,98,0
60051,9.83,-3624,98,0
86873,9.83,-3624,98,0
8375,9.83,-3624,98,0
23547,9.83,-3624,98,0
99678,9.83,-3624,98,0
73553,9.83,-3624,98,0
936,9.83,-3624,98,0
96435,9.83,-3624,98,0
5282,9.83,-3624,98,0
38853,9.83,-3624,98,0
93226,9.83,-3624,98,0
86722,9.83,-3624,98,0
71774,9.83,-3624,98,0
69163,9.83,-3624,98,0
71209,9.83,-3624,98,0
1252,9.83,-3624,98,0
5912,9.83,-3624,98,0
38023,9.83,-3624,98,0
12375,9.83,-3624,98,0
99882,9.83,-3624,98,0
24925,9.83,-3624,98,0
1863,9.83,-3624,98,0
77013,9.83,-3624,98,0
73770,9.83,-3624,98,0
74100,9.83,-3624,98,0
40866,9.83,-3624,98,0
16424,9.83,-3624,98,0
77888,9.83,-3624,98,0
6234,9.83,-3624,98,0
35076,9.83,-3624,98,0
37703,9.83,-3624,98,0
42483,9.83,-3624,98,0
18630,9.83,-3624,98,0
74773,9.83,-3624,98,0
6267,9.83,-3624,98,0
67096,9.83,-3624,98,0
23524,9.83,-3624,98,0
53834,9.83,-3624,98,0
21435,9.83,-3624,98,0
38104,9.83,-3624,98,0
36137,9.83,-3624,98,0
94613,9.83,-3624,98,0
21847,9.83,-3624,98,0
34387,9.83,-3624,98,0
30363,9.83,-3624,98,0
56861,9.83,-3624,98,0
42738,9.83,-3624,98,0
89861,9.83,-3624,98,0
15412,9.83,-3624,98,0
89210,9.83,-3624,98,0
19333,9.83,-3624,98,0
61344,9.83,-3624,98,0
41515,9.83,-3624,98,0
60134,9.83,-3624,98,0
87335,9.83,-3624,98,0
14783,9.83,-3624,98,0
89867,9.83,-3624,98,0
64254,9.83,-3624,98,0
18709,9.83,-3624,98,0
21160,9.83,-3624,98,0
68080,9.83,-3624,98,0
43243,9.83,-3624,98,0
29396,9.83,-3624,98,0
10840,9.83,-3624,98,0
25786,9.83,-3624,98,0
73362,9.83,-3624,98,0
16061,9.83,-3624,98,0
4036,9.83,-3624,98,0
40073,9.83,-3624,98,0
62769,9.83,-3624,98,0
37212,9.83,-3624,98,0
44825,9.83,-3624,98,0
98699,9.83,-3624,98,0
48702,9.83,-3624,98,0
22442,9.83,-3624,98,0
81163,9.83,-3624,98,0
36931,9.83,-3624,98,0
7690,9.83,-3624,98,0
44729,9.83,-3624,98,0
86086,9.83,-3624,98,0
1811,9.83,-3624,98,0
23699,9.83,-3624,98,0
63957,9.83,-3624,98,0
84180,9.83,-3624,98,0
92183,9.83,-3624,98,0
22882,9.83,-3624,98,0
45776,9.83,-3624,98,0
7513,9.83,-3624,98,0
71617,9.83,-3624,98,0
94255,9.83,-3624,98,0
28707,9.83,-3624,98,0
16327,9.83,-3624,98,0
39540,9.83,-3624,98,0
47972,9.83,-3624,98,0
52148,9.83,-3624,98,0
27200,9.83,-3624,98,0
50693,9.83,-3624,98,0
54568,9.83,-3624,98,0
26439,9.83,-3624,98,0
83087,9.83,-3624,98,0
99090,9.83,-3624,98,0
21540,9.83,-3624,98,0
12518,9.83,-3624,98,0
30959,9.83,-3624,98,0
94158,9.83,-3624,98,0
29377,9.83,-3624,98,0
38656,9.83,-3624,98,0
98465,9.83,-3624,98,0
48977,9.83,-3624,98,0
27754,9.83,-3624,98,0
95693,9.83,-3624,98,0
97653,9.83,-3624,98,0
7447,9.83,-3624,98,0
10663,9.83,-3624,98,0
67505,9.83,-3624,98,0
71764,9.83,-3624,98,0
74068,9.83,-3624,98,0
14675,9.83,-3624,98,0
305,9.83,-3624,98,0
20131,9.83,-3624,98,0
1411,9.83,-3624,98,0
42974,9.83,-3624,98,0
72622,9.83,-3624,98,0
65680,9.83,-3624,98,0
1492,9.83,-3624,98,0
60086,9.83,-3624,98,0
16569,9.83,-3624,98,0
88715,9.83,-3624,98,0
94087,9.83,-3624,98,0
62681,9.83,-3624,98,0
68994,9.83,-3624,98,0
79811,9.83,-3624,98,0
5038,9.83,-3624,98,0
11277,9.83,-3624,98,0
76365,9.83,-3624,98,0
58280,9.83,-3624,98,0
40276,9.83,-3624,98,0
32742,9.83,-3624,98,0
39970,9.83,-3624,98,0
7132,9.83,-3624,98,0
55146,9.83,-3624,98,0
32218,9.83,-3624,98,0
65482,9.83,-3624,98,0
64856,9.83,-3624,98,0
18414,9.83,-3624,98,0
21232,9.83,-3624,98,0
80911,9.83,-3624,98,0
93884,9.83,-3624,98,0
17504,9.83,-3624,98,0
42381,9.83,-3624,98,0
72175,9.83,-3624,98,0
57453,9.83,-3624,98,0
10299,9.83,-3624,98,0
65600,9.83,-3624,98,0
73560,9.83,-3624,98,0
62285,9.83,-3624,98,0
78948,9.83,-3624,98,0
71534,9.83,-3624,98,0
79350,9.83,-3624,98,0
556,9.83,-3624,98,0
63948,9.83,-3624,98,0
37100,9.83,-3624,98,0
92815,9.83,-3624,98,0
23957,9.83,-3624,98,0
91939,9.83,-3624,98,0
84976,9.83,-3624,98,0
98045,9.83,-3624,98,0
98195,9.83,-3624,98,0
19507,9.83,-3624,98,0
28309,9.83,-3624,98,0
67562,9.83,-3624,98,0
24619,9.83,-3624,98,0
2611,9.83,-3624,98,0
